ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-23,4.643349449860827,1.2831088395500339,9.101313740497751,4.643349449860827,4.643349449860827,0.40447441887566815,0.40447441887566815,0.40447441887566815,0.048892307660618986,0.048892307660618986,0.048892307660618986,0.35558211121504923,0.35558211121504923,0.35558211121504923,0.0,0.0,0.0,5.047823868736495
2025-05-24,4.643596266091725,1.204580191836111,8.590993326848146,4.643596266091725,4.643596266091725,0.22483712353684088,0.22483712353684088,0.22483712353684088,-0.07943901406291792,-0.07943901406291792,-0.07943901406291792,0.3042761375997588,0.3042761375997588,0.3042761375997588,0.0,0.0,0.0,4.868433389628566
2025-05-26,4.64408989855352,0.671726606031819,8.255062671128902,4.64408989855352,4.64408989855352,-0.16789339144253104,-0.16789339144253104,-0.16789339144253104,-0.373585424505446,-0.373585424505446,-0.373585424505446,0.20569203306291492,0.20569203306291492,0.20569203306291492,0.0,0.0,0.0,4.476196507110989
2025-05-27,4.6443367147844175,0.9374605661930066,8.996678044071826,4.6443367147844175,4.6443367147844175,0.3600309876229214,0.3600309876229214,0.3600309876229214,0.19878758658824305,0.19878758658824305,0.19878758658824305,0.16124340103467835,0.16124340103467835,0.16124340103467835,0.0,0.0,0.0,5.004367702407339
2025-05-29,4.644830347246213,0.9930395704113513,8.478207063316063,4.644830347246213,4.644830347246213,0.11764821835177783,0.11764821835177783,0.11764821835177783,0.02926596851993815,0.02926596851993815,0.02926596851993815,0.08838224983183968,0.08838224983183968,0.08838224983183968,0.0,0.0,0.0,4.76247856559799
2025-05-30,4.645077163477111,0.8365935722544918,8.724556062562456,4.645077163477111,4.645077163477111,0.1109643189848008,0.1109643189848008,0.1109643189848008,0.048892307661563786,0.048892307661563786,0.048892307661563786,0.06207201132323702,0.06207201132323702,0.06207201132323702,0.0,0.0,0.0,4.756041482461911
2025-05-31,4.645323979708009,0.8514466752451285,8.343375950976782,4.645323979708009,4.645323979708009,-0.035840970417815594,-0.035840970417815594,-0.035840970417815594,-0.07943901406310878,-0.07943901406310878,-0.07943901406310878,0.04359804364529318,0.04359804364529318,0.04359804364529318,0.0,0.0,0.0,4.6094830092901935
2025-06-01,4.645570795938906,0.9293844893954598,8.416612334747722,4.645570795938906,4.645570795938906,0.04218983318924344,0.04218983318924344,0.04218983318924344,0.008680815911882396,0.008680815911882396,0.008680815911882396,0.03350901727736105,0.03350901727736105,0.03350901727736105,0.0,0.0,0.0,4.6877606291281495
2025-06-02,4.645817612169804,0.437644569450122,8.157370807519886,4.645817612169804,4.645817612169804,-0.3414657925116994,-0.3414657925116994,-0.3414657925116994,-0.3735854245050079,-0.3735854245050079,-0.3735854245050079,0.032119631993308556,0.032119631993308556,0.032119631993308556,0.0,0.0,0.0,4.3043518196581045
2025-06-03,4.6460644284007016,1.2479888941180552,8.802824388314084,4.6460644284007016,4.6460644284007016,0.238289389755944,0.238289389755944,0.238289389755944,0.1987875865876178,0.1987875865876178,0.1987875865876178,0.039501803168326216,0.039501803168326216,0.039501803168326216,0.0,0.0,0.0,4.8843538181566455
2025-06-05,4.646558060862497,1.0750682000497038,8.664901701439112,4.646558060862497,4.646558060862497,0.10891252726709731,0.10891252726709731,0.10891252726709731,0.029265968519534946,0.029265968519534946,0.029265968519534946,0.07964655874756237,0.07964655874756237,0.07964655874756237,0.0,0.0,0.0,4.755470588129595
2025-06-06,4.646804877093395,0.9033710773000206,8.598637308065669,4.646804877093395,4.646804877093395,0.16024158464961005,0.16024158464961005,0.16024158464961005,0.04889230766085409,0.04889230766085409,0.04889230766085409,0.11134927698875596,0.11134927698875596,0.11134927698875596,0.0,0.0,0.0,4.807046461743004
2025-06-08,4.64729850949059,0.7985794458028163,8.948669462861071,4.64729850949059,4.64729850949059,0.2024163592299039,0.2024163592299039,0.2024163592299039,0.008680815911756443,0.008680815911756443,0.008680815911756443,0.19373554331814744,0.19373554331814744,0.19373554331814744,0.0,0.0,0.0,4.849714868720494
2025-06-09,4.647545325689188,0.7309748281173329,8.38639366424481,4.647545325689188,4.647545325689188,-0.13144061258385883,-0.13144061258385883,-0.13144061258385883,-0.37358542450510884,-0.37358542450510884,-0.37358542450510884,0.24214481192125006,0.24214481192125006,0.24214481192125006,0.0,0.0,0.0,4.516104713105329
2025-06-10,4.647792141887785,1.018899475231486,8.945749866172372,4.647792141887785,4.647792141887785,0.4923882202327796,0.4923882202327796,0.4923882202327796,0.19878758658842163,0.19878758658842163,0.19878758658842163,0.2936006336443579,0.2936006336443579,0.2936006336443579,0.0,0.0,0.0,5.140180362120565
2025-06-11,4.648038958086383,1.403586389565144,8.713038007166164,4.648038958086383,4.648038958086383,0.5140404431521381,0.5140404431521381,0.5140404431521381,0.167397759886571,0.167397759886571,0.167397759886571,0.34664268326556713,0.34664268326556713,0.34664268326556713,0.0,0.0,0.0,5.162079401238522
2025-06-13,4.648532590483578,1.4134818916650993,9.188803818565384,4.648532590483578,4.648532590483578,0.5002391198813284,0.5002391198813284,0.5002391198813284,0.048892307661144566,0.048892307661144566,0.048892307661144566,0.4513468122201838,0.4513468122201838,0.4513468122201838,0.0,0.0,0.0,5.148771710364906
2025-06-15,4.649026222880773,1.4763496321219058,8.921922484407444,4.649026222880773,4.649026222880773,0.5525937523420844,0.5525937523420844,0.5525937523420844,0.008680815912611219,0.008680815912611219,0.008680815912611219,0.5439129364294732,0.5439129364294732,0.5439129364294732,0.0,0.0,0.0,5.201619975222857
